trial,label,status,solver_success,mission_success,mission_success_slack,raw_path_ok,path_ok_slack,progress,time_s,downrange_km,ellipsoidal_altitude_km,velocity_m_s,mass_kg,x_m,y_m,z_m
3,time_plus,PASS_RAW,1,1,1,1,1,0.0633333333333,37.9088119133,1.26098131957,4.35158419691,575.485524555,4095565.94837,-698189.348751,-5697779.8219,2780633.65264
3,time_plus,PASS_RAW,1,1,1,1,1,0.0666666666667,39.9040125403,1.4774741427,4.85638284151,593.77519896,4049293.38883,-697201.021365,-5698361.12686,2780848.43836
3,time_plus,PASS_RAW,1,1,1,1,1,0.07,41.8992131673,1.72044617523,5.39092810417,613.099459933,4003035.25888,-696189.522166,-5698972.41151,2781075.43971
3,time_plus,PASS_RAW,1,1,1,1,1,0.0733333333333,43.8944137944,1.99268672626,5.9559502645,632.870691718,3957682.21977,-695152.139049,-5699614.69261,2781314.8843
3,time_plus,PASS_RAW,1,1,1,1,1,0.0766666666667,45.8896144214,2.29129566888,6.54069460408,646.332914566,3923400.27724,-694090.556552,-5700277.97501,2781562.13703
3,time_plus,PASS_RAW,1,1,1,1,1,0.08,47.8848150484,2.61507437721,7.13751946808,660.670995863,3888911.45498,-693005.111174,-5700955.26587,2781813.87529
3,time_plus,PASS_RAW,1,1,1,1,1,0.0833333333333,49.8800156754,2.96532470176,7.74642694284,675.951481638,3854120.37287,-691894.503766,-5701646.73745,2782070.05373
3,time_plus,PASS_RAW,1,1,1,1,1,0.0866666666667,51.8752163024,3.34439374097,8.3679213088,692.243222538,3818958.12949,-690756.443974,-5702353.14378,2782330.81262
3,time_plus,PASS_RAW,1,1,1,1,1,0.09,53.8704169294,3.7546331591,9.00248616306,709.625915215,3783344.51396,-689588.634337,-5703075.22055,2782596.28198
3,time_plus,PASS_RAW,1,1,1,1,1,0.0933333333333,55.8656175565,4.19786212043,9.65040722642,728.187725226,3747185.66109,-688389.287827,-5703813.45775,2782866.52169
3,time_plus,PASS_RAW,1,1,1,1,1,0.0966666666667,57.8608181835,4.67721493852,10.3125279286,748.081399597,3710344.52786,-687155.362404,-5704569.01148,2783141.79182
3,time_plus,PASS_RAW,1,1,1,1,1,0.1,59.8560188105,5.19478994866,10.9894190721,769.761844247,3672283.62101,-685884.822326,-5705342.66118,2783422.2663
3,time_plus,PASS_RAW,1,1,1,1,1,0.103333333333,61.8512194375,5.75625400552,11.6852586103,796.439738372,3629199.67537,-684572.469115,-5706138.87702,2783709.58531
3,time_plus,PASS_RAW,1,1,1,1,1,0.106666666667,63.8464200645,6.36924604037,12.4058043752,825.945219784,3583901.4209,-683211.305677,-5706963.79659,2784006.01504
3,time_plus,PASS_RAW,1,1,1,1,1,0.11,65.8416206915,7.03515085485,13.1514393403,857.256977125,3537630.29929,-681799.981438,-5707817.93666,2784311.66577
3,time_plus,PASS_RAW,1,1,1,1,1,0.113333333333,67.8368213186,7.75964639011,13.9237762123,889.488810849,3491345.39344,-680332.975139,-5708703.45479,2784627.03551
3,time_plus,PASS_RAW,1,1,1,1,1,0.116666666667,69.8320219456,8.54374499483,14.7223013054,922.607310286,3445060.55378,-678809.189613,-5709620.00114,2784951.84516
3,time_plus,PASS_RAW,1,1,1,1,1,0.12,71.8272225726,9.38927485198,15.5469490821,956.597819515,3398775.79372,-677226.75805,-5710567.72816,2785285.98309
3,time_plus,PASS_RAW,1,1,1,1,1,0.123333333333,73.8224231996,10.2981864186,16.3977387024,991.461858862,3352491.1209,-675583.697498,-5711546.8765,2785629.36867
3,time_plus,PASS_RAW,1,1,1,1,1,0.126666666667,75.8176238266,11.2726659934,17.2748208445,1027.20534314,3306206.54157,-673877.799571,-5712557.83075,2785981.96846
3,time_plus,PASS_RAW,1,1,1,1,1,0.13,77.8128244536,12.3137724995,18.1779573373,1063.82431992,3259922.06122,-672107.940281,-5713600.48207,2786343.61657
3,time_plus,PASS_RAW,1,1,1,1,1,0.133333333333,79.8080250807,13.4236495074,19.107397922,1101.32933243,3213637.68656,-670271.95844,-5714675.29155,2786714.32066
3,time_plus,PASS_RAW,1,1,1,1,1,0.136666666667,81.8032257077,14.6045799984,20.0634961366,1139.73473238,3167353.42573,-668367.559548,-5715782.82601,2787094.12602
3,time_plus,PASS_RAW,1,1,1,1,1,0.14,83.7984263347,15.8581491053,21.0464113233,1179.03570753,3121069.27924,-666393.124139,-5716923.38708,2787483.01575
3,time_plus,PASS_RAW,1,1,1,1,1,0.143333333333,85.7936269617,17.1863108647,22.0565190326,1219.24108089,3074785.25163,-664346.681517,-5718097.51154,2787881.05182
3,time_plus,PASS_RAW,1,1,1,1,1,0.146666666667,87.7888275887,18.5909254439,23.094240762,1260.36024295,3028501.34725,-662226.355309,-5719305.76089,2788288.31708
3,time_plus,PASS_RAW,1,1,1,1,1,0.15,89.7840282157,20.0718425941,24.1593608271,1302.37947572,2982217.56698,-660032.21964,-5720547.87673,2788704.68985
3,time_plus,PASS_RAW,1,1,1,1,1,0.153333333333,91.7792288428,21.6331044559,25.2532438897,1345.3342899,2935933.91499,-657760.295451,-5721825.52311,2789130.57855
3,time_plus,PASS_RAW,1,1,1,1,1,0.156666666667,93.7744294698,23.2763892037,26.3764962447,1389.23647582,2889650.39432,-655408.893373,-5723139.38962,2789566.1455
3,time_plus,PASS_RAW,1,1,1,1,1,0.16,95.7696300968,25.0023214102,27.52943308,1434.08824355,2843367.00617,-652977.350274,-5724489.77413,2790011.46462
3,time_plus,PASS_RAW,1,1,1,1,1,0.163333333333,97.7648307238,26.8114852838,28.712433445,1479.89547082,2797083.75477,-650465.048885,-5725877.02535,2790466.63895
3,time_plus,PASS_RAW,1,1,1,1,1,0.166666666667,99.7600313508,28.7083736021,29.9273862961,1526.7075006,2750800.64479,-647867.580687,-5727303.30301,2790932.27254
3,time_plus,PASS_RAW,1,1,1,1,1,0.17,101.755231978,30.6923667184,31.1744056552,1574.52171819,2704517.6812,-645185.502961,-5728768.56474,2791408.39481
3,time_plus,PASS_RAW,1,1,1,1,1,0.173333333333,103.750432605,32.7665834917,32.4550581736,1623.37987543,2658234.87733,-642415.74467,-5730274.50569,2791895.51662
3,time_plus,PASS_RAW,1,1,1,1,1,0.176666666667,105.745633232,34.9322819757,33.7703179479,1673.2991951,2611952.23305,-639557.04498,-5731822.06535,2792393.96215
3,time_plus,PASS_RAW,1,1,1,1,1,0.18,107.740833859,37.1933051513,35.1222530148,1724.33312406,2565669.75448,-636605.631118,-5733413.45431,2792904.42124
3,time_plus,PASS_RAW,1,1,1,1,1,0.183333333333,109.736034486,39.5449057921,36.5096315155,1776.44034128,2519387.45058,-633566.087591,-5735046.94037,2793426.50499
3,time_plus,PASS_RAW,1,1,1,1,1,0.186666666667,111.731235113,41.9949642664,37.9362076823,1829.72700852,2473105.33022,-630430.71054,-5736726.69544,2793961.46184
3,time_plus,PASS_RAW,1,1,1,1,1,0.19,113.72643574,44.5437991871,39.4028304693,1884.21569534,2426823.40678,-627199.149554,-5738453.41793,2794509.5889
3,time_plus,PASS_RAW,1,1,1,1,1,0.193333333333,115.721636367,47.1933781089,40.9110341261,1939.95108381,2380541.69915,-623869.44521,-5740228.6021,2795071.4085
3,time_plus,PASS_RAW,1,1,1,1,1,0.196666666667,117.716836994,49.9459546185,42.4625052332,1996.98236251,2334260.21397,-620439.353475,-5742053.90372,2795647.49258
3,time_plus,PASS_RAW,1,1,1,1,1,0.2,119.712037621,52.8017118334,44.058059937,2055.33575072,2287978.96562,-616908.643387,-5743929.96759,2796238.12416
3,time_plus,PASS_RAW,1,1,1,1,1,0.203333333333,121.707238248,55.7664917703,45.7009809795,2115.11218127,2241697.97144,-613271.556081,-5745860.25557,2796844.39872
3,time_plus,PASS_RAW,1,1,1,1,1,0.206666666667,123.702438875,58.8369230646,47.3905338418,2176.29678293,2195417.25321,-609531.317078,-5747843.63223,2797466.08207
3,time_plus,PASS_RAW,1,1,1,1,1,0.21,125.697639502,62.0212323073,49.1311178143,2239.03064551,2149136.84667,-605679.81767,-5749884.79462,2798104.63244
3,time_plus,PASS_RAW,1,1,1,1,1,0.213333333333,127.692840129,65.3175557153,50.92262741,2303.32300667,2102856.79336,-601718.794643,-5751983.3242,2798760.01404
3,time_plus,PASS_RAW,1,1,1,1,1,0.216666666667,129.688040756,68.7314346175,52.768314855,2369.28344706,2056577.20309,-597642.736585,-5754142.58281,2799433.29713
3,time_plus,PASS_RAW,1,1,1,1,1,0.22,131.683241383,72.2633764511,54.6691236851,2436.58442665,2010520.82753,-593451.040368,-5756363.32805,2800124.78169
3,time_plus,PASS_RAW,1,1,1,1,1,0.223333333333,133.67844201,75.9160944016,56.6266357776,2504.12924694,1965388.08566,-589140.862174,-5758647.0806,2800834.91564
3,time_plus,PASS_RAW,1,1,1,1,1,0.226666666667,135.673642637,79.6881068946,58.6400696031,2571.72324795,1921265.1186,-584713.401942,-5760992.79141,2801563.30936
3,time_plus,PASS_RAW,1,1,1,1,1,0.23,137.668843264,83.5822469347,60.7106531333,2639.32900977,1878174.05018,-580165.603938,-5763401.62956,2802310.2213
3,time_plus,PASS_RAW,1,1,1,1,1,0.233333333333,139.664043891,87.5964296855,62.8373155644,2706.98263075,1836051.65308,-575499.247398,-5765872.21462,2803075.1595
3,time_plus,PASS_RAW,1,1,1,1,1,0.236666666667,141.659244518,91.7263142666,65.017941055,2774.63366181,1794869.43272,-570718.363571,-5768402.03176,2803857.30841
3,time_plus,PASS_RAW,1,1,1,1,1,0.24,143.654445145,95.9792621963,67.2558688973,2842.38676867,1754606.30444,-565815.380659,-5770994.53795,2804657.58193
3,time_plus,PASS_RAW,1,1,1,1,1,0.243333333333,145.649645772,100.352005797,69.5494776316,2910.19673221,1715240.99611,-560793.246124,-5773647.74337,2805475.31014
3,time_plus,PASS_RAW,1,1,1,1,1,0.246666666667,147.644846399,104.845138246,71.898940781,2978.0537343,1676762.9337,-555651.074202,-5776361.61949,2806310.38886
3,time_plus,PASS_RAW,1,1,1,1,1,0.25,149.640047026,109.458649126,74.3041525202,3045.90572363,1639178.20114,-550388.572267,-5779135.82594,2807162.62228
3,time_plus,PASS_RAW,1,1,1,1,1,0.253333333333,151.635247653,114.192386904,76.7649367943,3113.82104186,1602430.17235,-545005.583086,-5781969.94181,2808031.78917
3,time_plus,PASS_RAW,1,1,1,1,1,0.256666666667,153.63044828,119.044722412,79.278563043,3169.03945535,1298116.93217,-539502.968222,-5784860.87496,2808916.49024
3,time_plus,PASS_RAW,1,1,1,1,1,0.26,155.625648907,123.952106759,81.8041169425,3183.63505299,1290247.5179,-533941.613242,-5787765.07098,2809801.82
3,time_plus,PASS_RAW,1,1,1,1,1,0.263333333333,157.620849534,128.895447914,84.3218800903,3198.44758731,1282378.12174,-528337.972789,-5790661.70601,2810679.42147
3,time_plus,PASS_RAW,1,1,1,1,1,0.266666666667,159.616050161,133.866411571,86.8338063945,3213.42407592,1274508.73709,-522701.875517,-5793552.63042,2811551.13417
3,time_plus,PASS_RAW,1,1,1,1,1,0.27,161.611250788,138.880290541,89.336995725,3228.66365302,1266639.3806,-517015.40607,-5796434.90381,2812413.80665
3,time_plus,PASS_RAW,1,1,1,1,1,0.273333333333,163.606451415,143.912800952,91.8365111939,3244.0189941,1258770.03845,-511307.087708,-5799313.50016,2813272.59308
3,time_plus,PASS_RAW,1,1,1,1,1,0.276666666667,165.601652042,148.98569597,94.3282141004,3259.61236948,1250900.71342,-505551.440229,-5802184.22224,2814123.00348
3,time_plus,PASS_RAW,1,1,1,1,1,0.28,167.596852669,154.09590491,96.8130028287,3275.43593818,1243031.41713,-499752.111415,-5805047.86814,2814965.77262
3,time_plus,PASS_RAW,1,1,1,1,1,0.283333333333,169.592053296,159.234180537,99.29272868,3291.42550544,1235162.13492,-493919.952627,-5807906.27825,2815802.83679
3,time_plus,PASS_RAW,1,1,1,1,1,0.286666666667,171.587253923,164.411238464,101.765673144,3307.64936715,1227292.87872,-488042.466748,-5810757.59003,2816632.0848
3,time_plus,PASS_RAW,1,1,1,1,1,0.29,173.58245455,169.622926492,104.23279492,3324.08303326,1219423.64794,-482124.54513,-5813602.71158,2817454.42608
3,time_plus,PASS_RAW,1,1,1,1,1,0.293333333333,175.577655177,174.862661963,106.695316458,3340.68213527,1211554.43256,-476173.893636,-5816442.89226,2818271.20909
3,time_plus,PASS_RAW,1,1,1,1,1,0.296666666667,177.572855804,180.143586802,109.151299021,3357.5344843,1203685.25439,-470175.21546,-5819275.95005,2819079.89463
3,time_plus,PASS_RAW,1,1,1,1,1,0.3,179.568056431,185.459006428,111.6020426,3374.58980832,1195816.09701,-464136.352001,-5822103.19336,2819881.87248
3,time_plus,PASS_RAW,1,1,1,1,1,0.303333333333,181.563257059,190.809391712,114.047618926,3391.85164369,1187946.96191,-458056.783398,-5824924.62626,2820677.09188
3,time_plus,PASS_RAW,1,1,1,1,1,0.306666666667,183.558457686,196.200942575,116.487381312,3409.36560128,1180077.86784,-451929.331586,-5827739.38747,2821464.43697
3,time_plus,PASS_RAW,1,1,1,1,1,0.31,185.553658313,201.620496702,118.923315477,3427.04468383,1172208.79344,-445769.328086,-5830549.68634,2822246.46265
3,time_plus,PASS_RAW,1,1,1,1,1,0.313333333333,187.54885894,207.082530184,121.353638091,3444.97725845,1164339.75406,-439559.979011,-5833353.33159,2823020.47539
3,time_plus,PASS_RAW,1,1,1,1,1,0.316666666667,189.544059567,212.580494143,123.779438149,3463.12769061,1156470.75199,-433308.9236,-5836151.4868,2823787.77767
3,time_plus,PASS_RAW,1,1,1,1,1,0.32,191.539260194,218.114097681,126.200912397,3481.48483211,1148601.77211,-427016.525782,-5838944.29003,2824548.46935
3,time_plus,PASS_RAW,1,1,1,1,1,0.323333333333,193.534460821,223.688077507,128.61767836,3500.09072839,1140732.84382,-420677.322455,-5841731.14101,2825301.72587
3,time_plus,PASS_RAW,1,1,1,1,1,0.326666666667,195.529661448,229.302186178,131.03000808,3518.93139217,1132863.94738,-414291.633678,-5844512.22297,2826047.66408
3,time_plus,PASS_RAW,1,1,1,1,1,0.33,197.524862075,234.948389781,133.438914461,3537.96269047,1124995.08161,-407868.787078,-5847288.7601,2826787.78273
3,time_plus,PASS_RAW,1,1,1,1,1,0.333333333333,199.520062702,240.63747195,135.843458164,3557.25784235,1117126.27805,-401396.32695,-5850059.34955,2827520.18673
3,time_plus,PASS_RAW,1,1,1,1,1,0.336666666667,201.515263329,246.367128309,138.244096938,3576.78719156,1109257.504,-394876.951772,-5852824.43893,2828245.35266
3,time_plus,PASS_RAW,1,1,1,1,1,0.34,203.510463956,252.133301503,140.641371035,3596.53835425,1101388.78034,-388315.376694,-5855584.65964,2828964.04368
3,time_plus,PASS_RAW,1,1,1,1,1,0.343333333333,205.505664583,257.942332443,143.034919802,3616.54786351,1093520.11582,-381704.301901,-5858339.29708,2829675.19879
3,time_plus,PASS_RAW,1,1,1,1,1,0.346666666667,207.50086521,263.788551352,145.42540617,3636.77385285,1085651.48512,-375050.300566,-5861089.18282,2830379.85978
3,time_plus,PASS_RAW,1,1,1,1,1,0.35,209.496065837,269.677141848,147.812572749,3657.26125082,1077782.93207,-368347.414176,-5863833.74481,2831077.16495
3,time_plus,PASS_RAW,1,1,1,1,1,0.353333333333,211.491266464,275.608996746,150.196594221,3678.0037442,1069914.43212,-361594.641467,-5866573.01131,2831767.02709
3,time_plus,PASS_RAW,1,1,1,1,1,0.356666666667,213.486467091,281.577335029,152.578098111,3698.96200082,1062045.97788,-354799.822129,-5869307.87977,2832450.64516
3,time_plus,PASS_RAW,1,1,1,1,1,0.36,215.481667718,287.591652156,154.956643808,3720.20556424,1054177.62716,-347952.038446,-5872037.32429,2833126.45119
3,time_plus,PASS_RAW,1,1,1,1,1,0.363333333333,217.476868345,293.646550134,157.332773976,3741.68620093,1046309.32545,-341057.532665,-5874762.08673,2833795.41279
3,time_plus,PASS_RAW,1,1,1,1,1,0.366666666667,219.472068972,299.74379306,159.7065322,3763.42295614,1038441.10381,-334114.296159,-5877482.03385,2834457.26598
3,time_plus,PASS_RAW,1,1,1,1,1,0.37,221.467269599,305.886169092,162.078004854,3785.43548485,1030572.98635,-327119.144588,-5880196.98563,2835111.60859
3,time_plus,PASS_RAW,1,1,1,1,1,0.373333333333,223.462470226,312.070272929,164.447527535,3807.69297747,1022704.92777,-320076.017248,-5882907.39704,2835759.04449
3,time_plus,PASS_RAW,1,1,1,1,1,0.376666666667,225.457670853,318.298219123,166.815166638,3830.22362204,1014837.00091,-312982.503634,-5885613.1191,2836399.26233
3,time_plus,PASS_RAW,1,1,1,1,1,0.38,227.45287148,324.571989068,169.181068372,3853.02902566,1006969.17511,-305836.34917,-5888314.06551,2837031.99607
3,time_plus,PASS_RAW,1,1,1,1,1,0.383333333333,229.448072107,330.888227897,171.545503452,3876.08653904,999101.427301,-298641.428043,-5891010.64747,2837657.82266
3,time_plus,PASS_RAW,1,1,1,1,1,0.386666666667,231.443272734,337.251368362,173.908524996,3899.44127236,991233.879998,-291392.670736,-5893702.51578,2838276.07188
3,time_plus,PASS_RAW,1,1,1,1,1,0.39,233.438473361,343.661427559,176.270343605,3923.0733678,983366.429239,-284090.079375,-5896389.77352,2838886.79077
3,time_plus,PASS_RAW,1,1,1,1,1,0.393333333333,235.433673988,350.115340728,178.631186657,3946.97463906,975499.12926,-276737.189157,-5899072.7845,2839490.50063
3,time_plus,PASS_RAW,1,1,1,1,1,0.396666666667,237.428874615,356.616034034,180.991194966,3971.16809559,967632.051968,-269330.661643,-5901751.37178,2840086.78441
3,time_plus,PASS_RAW,1,1,1,1,1,0.4,239.424075242,363.163784834,183.350537453,3995.64234727,959765.100843,-261870.197647,-5904425.58589,2840675.63419
3,time_plus,PASS_RAW,1,1,1,1,1,0.403333333333,241.419275869,369.759780736,185.70936855,4020.4202372,951898.428269,-254354.45515,-5907095.3871,2841256.89536
3,time_plus,PASS_RAW,1,1,1,1,1,0.406666666667,243.414476496,376.403652823,188.067923952,4045.49236707,944032.003181,-246783.873659,-5909760.93018,2841830.68343
3,time_plus,PASS_RAW,1,1,1,1,1,0.41,245.409677123,383.095459186,190.426339572,4070.85348116,936165.749118,-239158.40418,-5912422.25381,2842397.00929
3,time_plus,PASS_RAW,1,1,1,1,1,0.413333333333,247.40487775,389.842782493,192.784853253,4096.56974793,928300.017348,-231469.384304,-5915078.81384,2842954.7506
3,time_plus,PASS_RAW,1,1,1,1,1,0.416666666667,249.400078377,396.628033273,195.143556647,4122.51917323,920434.557666,-223736.959832,-5917732.17046,2843506.65092
3,time_plus,PASS_RAW,1,1,1,1,1,0.42,251.395279004,403.46805036,197.50269235,4148.80703088,912569.500267,-215941.875806,-5920380.95935,2844050.14361
3,time_plus,PASS_RAW,1,1,1,1,1,0.423333333333,253.390479631,410.360225409,199.862489471,4175.42662431,904705.168817,-208087.132865,-5923025.51669,2844585.68486
3,time_plus,PASS_RAW,1,1,1,1,1,0.426666666667,255.385680258,417.302368558,202.223079532,4202.35217736,896841.278339,-200175.250524,-5925666.07473,2845113.63336
3,time_plus,PASS_RAW,1,1,1,1,1,0.43,257.380880885,424.297620686,204.58468425,4229.61616027,888978.377916,-192202.651475,-5928302.44257,2845633.53942
3,time_plus,PASS_RAW,1,1,1,1,1,0.433333333333,259.376081512,431.341461268,206.9474237,4257.18612337,881116.647486,-184174.515136,-5930935.07224,2846146.13219
3,time_plus,PASS_RAW,1,1,1,1,1,0.436666666667,261.371282139,438.439288435,209.31155615,4285.08873835,873255.71347,-176084.683915,-5933563.57891,2846650.61217
3,time_plus,PASS_RAW,1,1,1,1,1,0.44,263.366482766,445.596736276,211.677463216,4313.3720553,865397.859261,-167926.733218,-5936187.62026,2847146.1729
3,time_plus,PASS_RAW,1,1,1,1,1,0.443333333333,265.361683393,452.796633633,214.044800748,4341.91505371,857542.727896,-159720.289522,-5938808.55111,2847635.41489
3,time_plus,PASS_RAW,1,1,1,1,1,0.446666666667,267.35688402,460.056038995,216.414228234,4370.82332467,849691.206279,-151445.8739,-5941425.10947,2848115.7911
3,time_plus,PASS_RAW,1,1,1,1,1,0.45,269.352084647,467.372541016,218.785902483,4400.0404934,841855.677306,-143106.244605,-5944037.55425,2848587.69735
3,time_plus,PASS_RAW,1,1,1,1,1,0.453333333333,271.347285274,474.739873303,221.159106394,4425.99191669,834832.875958,-134708.384623,-5946645.56394,2849051.67359
3,time_plus,PASS_RAW,1,1,1,1,1,0.456666666667,273.342485901,482.146904868,223.526163825,4440.88371473,830369.054881,-126262.856355,-5949240.33078,2849504.55887
3,time_plus,PASS_RAW,1,1,1,1,1,0.46,275.337686528,489.579304741,225.883001002,4452.22824924,826730.976697,-117785.023241,-5951818.23464,2849946.15327
3,time_plus,PASS_RAW,1,1,1,1,1,0.463333333333,277.332887155,497.031726908,228.226947199,4461.65158633,823546.816713,-109280.308797,-5954376.38971,2850375.6167
3,time_plus,PASS_RAW,1,1,1,1,1,0.466666666667,279.328087782,504.505435929,230.555650144,4471.11056353,820379.868797,-100746.62869,-5956911.42601,2850791.12748
3,time_plus,PASS_RAW,1,1,1,1,1,0.47,281.323288409,511.998485676,232.870563944,4480.65262456,817215.72606,-92186.705074,-5959425.46475,2851193.97094
3,time_plus,PASS_RAW,1,1,1,1,1,0.473333333333,283.318489036,519.509996858,235.172390695,4490.27235896,814054.927177,-83601.8062658,-5961919.50847,2851584.75218
